seed	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
19	0.0	1000000000.0	True	0.0	0	0.46367261184757524	0.9012139806918036	0.5	0.0	0.0	0.0	0.0	0.0	0.0
19	0.005	-4.625119258902578	True	0.0	10	0.46367261184757524	0.9012139806918036	0.5	0.0	0.0	0.0	0.0	0.0	0.0
19	0.005	-4.625118258902578	True	0.027777777777777776	10	0.4636742815268835	0.901243026743799	0.5	1.6696793082582317e-06	2.9046051995385014e-05	0.0	0.0	0.0	0.0
19	0.005	-4.249725647961215	True	0.05555555555555555	10	0.4636760066107398	0.9012733770733191	0.5	3.394763164576986e-06	5.939638151553073e-05	0.0	0.0	0.0	0.0
19	0.005	-3.198424494412076	True	0.1111111111111111	10	0.4636790789994916	0.9012949159363153	0.5	6.467151916378366e-06	8.093524451169287e-05	0.0	0.0	0.0	0.0
19	0.005	-3.083547598555249	True	0.16666666666666666	10	0.4636832783708164	0.9013321470731223	0.5	1.0666523241165127e-05	0.00011816638131867396	0.0	0.0	0.0	0.0
19	0.005	-3.0383886964713973	True	0.2222222222222222	10	0.46368692129908673	0.9013584428221983	0.5	1.4309451511484994e-05	0.0001444621303947624	0.0	0.0	0.0	0.0
19	0.005	-2.8512084636665187	True	0.25	10	0.463688248713077	0.9013594761184017	0.5	1.5636865501766906e-05	0.0001454954265981412	0.0	0.0	0.0	0.0
19	0.005	-2.6936229686873685	True	0.3055555555555556	10	0.4636910289048131	0.901365844400182	0.5	1.8417057237873902e-05	0.0001518637083783858	0.0	0.0	0.0	0.0
19	0.005	-2.4609815621093145	True	0.3611111111111111	10	0.4636940471223887	0.9013870104047678	0.5	2.1435274813463856e-05	0.0001730297129641789	0.0	0.0	0.0	0.0
19	0.005	-2.3971373238375997	True	0.4166666666666667	10	0.46369881195835216	0.9014080929188197	0.5	2.6200110776919416e-05	0.00019411222701615216	0.0	0.0	0.0	0.0
19	0.005	-2.3193464084770965	True	0.4444444444444444	10	0.4637005132268535	0.9014145494017138	0.5	2.7901379278272298e-05	0.00020056870991025377	0.0	0.0	0.0	0.0
