seed	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
29	0.025	-0.9895403504430345	True	0.6111111111111112	6	0.3050223543642385	0.9428212943627867	0.5	1.9979564013228313e-06	-2.220446049250313e-16	0.0	0.0	0.0	0.0
29	0.025	-0.842792963996347	True	0.6666666666666666	6	0.3050264360626226	0.9428212943627867	0.5	6.079654785384747e-06	-2.220446049250313e-16	0.0	0.0	0.0	0.0
29	0.025	-0.8204265590762005	True	0.6944444444444444	6	0.30502668834257796	0.9428212943627867	0.5	6.3319347407553295e-06	-2.220446049250313e-16	0.0	0.0	0.0	0.0
29	0.025	-0.7944120096596944	True	0.75	6	0.30502514427191013	0.9428212943627867	0.5	4.7878640729304145e-06	-2.220446049250313e-16	0.0	0.0	0.0	0.0
29	0.025	-0.7082753118124132	True	0.8055555555555556	6	0.3050276835964302	0.9428212943627867	0.5	7.327188592975986e-06	-2.220446049250313e-16	0.0	0.0	0.0	0.0
29	0.025	0.0	False	1.0	6	0.30512158881386875	0.9428212943627869	0.5	0.00010123240603154837	0.0	0.0	0.0	3.0	0.0
29	0.025	1e-06	False	1.0	6	0.30512158881386875	0.9428212943627869	0.5	0.00010123240603154837	0.0	0.0	0.0	3.0	0.0
29	0.05	-4.295284817278278	True	0.0	11	0.3050203564078372	0.9428212943627869	0.5	0.0	0.0	0.0	0.0	0.0	0.0
29	0.05	-4.2952838172782775	True	0.027777777777777776	11	0.3050203564078372	0.9428212943627869	0.5	0.0	0.0	0.0	0.0	0.0	0.0
29	0.05	-4.077539158138826	True	0.05555555555555555	11	0.3050203564078372	0.9428212943627869	0.5	0.0	0.0	0.0	0.0	0.0	0.0
29	0.05	-3.9161944454684794	True	0.1111111111111111	11	0.3050203564078372	0.9428212943627869	0.5	0.0	0.0	0.0	0.0	0.0	0.0
29	0.05	-3.6883759773467175	True	0.16666666666666666	11	0.3050203564078372	0.9428212943627869	0.5	0.0	0.0	0.0	0.0	0.0	0.0
29	0.05	-3.522379335668572	True	0.2222222222222222	11	0.3050203564078372	0.9428212943627869	0.5	0.0	0.0	0.0	0.0	0.0	0.0
29	0.05	-3.334202703723674	True	0.25	11	0.3050203564078372	0.9428212943627869	0.5	0.0	0.0	0.0	0.0	0.0	0.0
29	0.05	-3.1818621428808167	True	0.3055555555555556	11	0.3050203564078372	0.9428212943627869	0.5	0.0	0.0	0.0	0.0	0.0	0.0
29	0.05	-3.0478518775348995	True	0.3611111111111111	11	0.30502056162404934	0.9428212943627869	0.5	2.0521621213465124e-07	0.0	0.0	0.0	0.0	0.0
29	0.05	-2.8522405352578137	True	0.4166666666666667	11	0.3050216863934312	0.9428212943627869	0.5	1.3299855939896688e-06	0.0	0.0	0.0	0.0	0.0
29	0.05	-1.1185537704546191	True	0.4444444444444444	11	0.30502706092309345	0.9428212943627869	0.5	6.704515256250598e-06	0.0	0.0	0.0	0.0	0.0
29	0.05	-1.0146813959335363	True	0.5	11	0.3050244726669151	0.9428212943627867	0.5	4.116259077924234e-06	-2.220446049250313e-16	0.0	0.0	0.0	0.0
29	0.05	-0.8450330367246071	True	0.5555555555555556	11	0.3050359400526123	0.9428212943627869	0.5	1.5583644775107874e-05	0.0	0.0	0.0	0.0	0.0
29	0.05	-0.8221750277320448	True	0.6111111111111112	11	0.30503633582670664	0.9428212943627869	0.5	1.5979418869438433e-05	0.0	0.0	0.0	0.0	0.0
29	0.05	-0.7457031867531322	True	0.6666666666666666	11	0.3050333420887543	0.9428212943627867	0.5	1.2985680917121378e-05	-2.220446049250313e-16	0.0	0.0	0.0	0.0
29	0.05	-0.16067240916074438	True	0.6944444444444444	11	0.3050340739389068	0.9428212943627867	0.5	1.3717531069601385e-05	-2.220446049250313e-16	0.0	0.0	0.0	0.0
29	0.05	0.0	False	1.0	11	0.3052193596998045	0.9428212943627867	0.5	0.0001990032919673146	-2.220446049250313e-16	0.0	0.0	7.0	0.0
29	0.05	1e-06	False	1.0	11	0.3052193596998045	0.9428212943627867	0.5	0.0001990032919673146	-2.220446049250313e-16	0.0	0.0	7.0	0.0
30	0.0	1000000000.0	True	0.0	0	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.005	-1000000000.000001	True	0.0	0	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.005	-1000000000.0	True	1.0	0	0.7229004746946683	0.9636009597259443	0.4583333333333333	7.114133034891168e-07	0.0	0.0	0.0	0.0	0.0
30	0.005	-999999999.999999	True	1.0	0	0.7229004746946683	0.9636009597259443	0.4583333333333333	7.114133034891168e-07	0.0	0.0	0.0	0.0	0.0
30	0.01	-1000000000.000001	True	0.0	0	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.01	-1000000000.0	True	1.0	0	0.7229011743765849	0.9636009597259443	0.4583333333333333	1.411095220005265e-06	0.0	0.0	0.0	0.0	0.0
30	0.01	-999999999.999999	True	1.0	0	0.7229011743765849	0.9636009597259443	0.4583333333333333	1.411095220005265e-06	0.0	0.0	0.0	0.0	0.0
30	0.0125	-1000000000.000001	True	0.0	0	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0125	-1000000000.0	True	1.0	0	0.7229015198229835	0.9636009597259443	0.4583333333333333	1.756541618602725e-06	0.0	0.0	0.0	0.0	0.0
30	0.0125	-999999999.999999	True	1.0	0	0.7229015198229835	0.9636009597259443	0.4583333333333333	1.756541618602725e-06	0.0	0.0	0.0	0.0	0.0
30	0.025	-1000000000.000001	True	0.0	0	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.025	-1000000000.0	True	1.0	0	0.7229032031846802	0.9636009597259441	0.4583333333333333	3.439903315305415e-06	-2.220446049250313e-16	0.0	0.0	0.0	0.0
30	0.025	-999999999.999999	True	1.0	0	0.7229032031846802	0.9636009597259441	0.4583333333333333	3.439903315305415e-06	-2.220446049250313e-16	0.0	0.0	0.0	0.0
30	0.05	-5.86810892646801	True	0.0	2	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.05	-5.86810792646801	True	0.027777777777777776	2	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.05	-5.409962056918354	True	0.05555555555555555	2	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.05	-4.9558608805436855	True	0.1111111111111111	2	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.05	-4.50595291477939	True	0.16666666666666666	2	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.05	-4.456276336146349	True	0.2222222222222222	2	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.05	-4.211431701651904	True	0.25	2	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.05	-4.132700742520125	True	0.3055555555555556	2	0.7228997632813648	0.9636009597259443	0.4583333333333333	0.0	0.0	0.0	0.0	0.0	0.0
30	0.05	-4.087193600715959	True	0.3611111111111111	2	0.7229000525504508	0.9636009597259443	0.4583333333333333	2.892690859068736e-07	0.0	0.0	0.0	0.0	0.0
30	0.05	-4.027928500898075	True	0.4166666666666667	2	0.7229000525504508	0.9636009597259443	0.4583333333333333	2.892690859068736e-07	0.0	0.0	0.0	0.0	0.0
30	0.05	-3.9040810151944263	True	0.4444444444444444	2	0.7229000525504508	0.9636009597259443	0.4583333333333333	2.892690859068736e-07	0.0	0.0	0.0	0.0	0.0
30	0.05	-3.69568132272909	True	0.5	2	0.7229008938532409	0.9636009597259443	0.4583333333333333	1.1305718760068473e-06	0.0	0.0	0.0	0.0	0.0
30	0.05	-3.2406054622128204	True	0.5555555555555556	2	0.7229020890773622	0.9636009597259443	0.4583333333333333	2.325795997348834e-06	0.0	0.0	0.0	0.0	0.0
30	0.05	-3.1809918670139785	True	0.6111111111111112	2	0.7229028233447069	0.9636009597259443	0.4583333333333333	3.060063342052999e-06	0.0	0.0	0.0	0.0	0.0
30	0.05	-3.0000028649167705	True	0.6666666666666666	2	0.7229047240880386	0.9636009597259443	0.4583333333333333	4.960806673781626e-06	0.0	0.0	0.0	0.0	0.0
30	0.05	-2.142921403140495	True	0.6944444444444444	2	0.7229059103501876	0.9636009597259443	0.4583333333333333	6.1470688227371895e-06	0.0	0.0	0.0	0.0	0.0
30	0.05	-2.0550591487755234	True	0.75	2	0.7229075971292687	0.9636009597259443	0.4583333333333333	7.83384790381536e-06	0.0	0.0	0.0	0.0	0.0
30	0.05	-1.7364737054657295	True	0.8055555555555556	2	0.722909334483697	0.9636009597259443	0.4583333333333333	9.571202332137041e-06	0.0	0.0	0.0	0.0	0.0
30	0.05	-1.3125937937311898	True	0.8611111111111112	2	0.7229095141674349	0.9636009597259443	0.4583333333333333	9.750886070025722e-06	0.0	0.0	0.0	0.0	0.0
30	0.05	-0.6684535483672727	True	0.8888888888888888	2	0.7229102926275418	0.9636009597259443	0.4583333333333333	1.0529346176957333e-05	0.0	0.0	0.0	0.0	0.0
30	0.05	-0.2306472487739397	True	0.9444444444444444	2	0.7229058933938397	0.9636009597259443	0.4583333333333333	6.130112474855842e-06	0.0	0.0	0.0	0.0	0.0
30	0.05	0.0	False	1.0	2	0.7229063513084194	0.9636009597259443	0.4583333333333333	6.588027054554857e-06	0.0	0.0	0.0	1.0	0.0
30	0.05	1e-06	False	1.0	2	0.7229063513084194	0.9636009597259443	0.4583333333333333	6.588027054554857e-06	0.0	0.0	0.0	1.0	0.0
