split_seed	baseline	subset	condition	condition_label	perturbation_ids	pearson_delta_all	pearson_delta_de20	top20_de_overlap	mse_delta_all	mse_delta_de20	mse_expression_all	mse_expression_de20	direction_accuracy_de20	pred_delta_l2	true_delta_l2	de20_count
1	family_n_condition_mean_table	all_test	CBL+PTPN9	double	CBL+PTPN9	0.677912235276249	0.9346398452853076	0.4	0.0036931668873876333	0.32196909189224243	0.0036931668873876333	0.32196909189224243	0.95	2.174917459487915	5.456664085388184	20
1	family_n_condition_mean_table	all_test	MAP2K6+SPI1	double	MAP2K6+SPI1	0.520154406735445	0.7338193447379402	0.05	0.0016813843976706266	0.15119020640850067	0.0016813843976706266	0.15119020640850067	0.75	2.174917459487915	3.371445894241333	20
1	family_n_condition_mean_table	all_test	UBASH3B+PTPN12	double	UBASH3B+PTPN12	0.6045914956756472	0.8950368928225649	0.3	0.004782795440405607	0.559583842754364	0.004782795440405607	0.559583842754364	0.9	2.174917459487915	5.897091865539551	20
1	family_n_condition_mean_table	all_test	DUSP9+MAPK1	double	DUSP9+MAPK1	0.43528311024720473	0.6341311366159404	0.2	0.0016486726235598326	0.16876652836799622	0.0016486728563904762	0.16876652836799622	0.85	2.174917459487915	3.0798261165618896	20
1	family_n_condition_mean_table	all_test	DUSP9+ETS2	double	DUSP9+ETS2	0.6073424448809212	0.7960127351603661	0.25	0.0026933697517961264	0.34996992349624634	0.0026933697517961264	0.34996992349624634	0.8	2.174917459487915	4.583201885223389	20
1	family_n_condition_mean_table	all_test	ZNF318+FOXL2	double	ZNF318+FOXL2	0.7880246717322548	0.9073300299341966	0.45	0.0011576676042750478	0.07006892561912537	0.0011576676042750478	0.07006891816854477	0.9	2.174917459487915	3.716045618057251	20
1	family_n_condition_mean_table	all_test	SET+CEBPE	double	SET+CEBPE	0.31773472443484313	0.1205305074488999	0.25	0.003857554169371724	0.4285682141780853	0.003857554169371724	0.4285682141780853	0.65	2.174917459487915	4.595219612121582	20
1	family_n_condition_mean_table	all_test	KLF1+COL2A1	double	KLF1+COL2A1	0.2645937837422368	0.2524862137808806	0.1	0.00535210408270359	0.628608226776123	0.00535210408270359	0.628608226776123	0.7	2.174917459487915	5.340792655944824	20
1	family_n_condition_mean_table	all_test	PTPN12+OSR2	double	PTPN12+OSR2	0.43034328171320674	0.5666380374940472	0.1	0.0012378488900139928	0.12176092714071274	0.0012378488900139928	0.12176092714071274	0.85	2.174917459487915	2.496819496154785	20
1	family_n_condition_mean_table	all_test	BPGM+SAMD1	double	BPGM+SAMD1	0.6828801121324422	0.880303647079887	0.25	0.0038667835760861635	0.49891194701194763	0.0038667835760861635	0.49891194701194763	0.95	2.174917459487915	5.598025798797607	20
1	family_n_condition_mean_table	all_test	DUSP9+PRTG	double	DUSP9+PRTG	0.6689632217856742	0.8483662251263866	0.3	0.0069237337447702885	0.8333646655082703	0.0069237337447702885	0.8333646655082703	0.75	2.174917459487915	7.141734600067139	20
1	family_n_condition_mean_table	all_test	BCL2L11+TGFBR2	double	BCL2L11+TGFBR2	0.2893588829145433	0.7531629065195385	0.3	0.0012497075367718935	0.05752882361412048	0.0012497075367718935	0.05752882361412048	0.8	2.174917459487915	2.013725996017456	20
1	family_n_condition_mean_table	all_test	CEBPB+CEBPA	double	CEBPB+CEBPA	0.5931672111307723	0.6782159137973522	0.15	0.02677239663898945	1.3758087158203125	0.02677239663898945	1.375808596611023	0.8	2.174917459487915	12.789652824401855	20
1	family_n_condition_mean_table	all_test	PTPN12+UBASH3A	double	PTPN12+UBASH3A	0.6328680378736237	0.8534082462626549	0.2	0.005355106201022863	0.6309155821800232	0.005355106201022863	0.6309155821800232	0.75	2.174917459487915	6.2784953117370605	20
1	family_n_condition_mean_table	all_test	FEV+MAP7D1	double	FEV+MAP7D1	0.5289131773474837	0.7694840871074297	0.25	0.005644676741212606	0.6103214025497437	0.005644676741212606	0.6103214025497437	0.85	2.174917459487915	6.168097972869873	20
1	family_n_condition_mean_table	all_test	FOXL2+MEIS1	double	FOXL2+MEIS1	0.740822440435561	0.8986132641136756	0.35	0.002525077201426029	0.12727104127407074	0.002525077201426029	0.12727104127407074	0.95	2.174917459487915	4.875682830810547	20
1	family_n_condition_mean_table	all_test	PTPN12+PTPN9	double	PTPN12+PTPN9	0.6131492745453442	0.8372917406437227	0.25	0.004017106723040342	0.41609206795692444	0.004017106723040342	0.41609206795692444	0.85	2.174917459487915	5.4764628410339355	20
1	family_n_condition_mean_table	all_test	FOSB+CEBPB	double	FOSB+CEBPB	0.6019327265687231	0.6348104654619985	0.1	0.017752233892679214	0.9814565777778625	0.017752233892679214	0.981456458568573	0.85	2.174917459487915	10.62138557434082	20
1	family_n_condition_mean_table	all_test	SET+KLF1	double	SET+KLF1	0.3620550157768648	0.6098165309748732	0.2	0.004620029591023922	0.5944944620132446	0.004620029591023922	0.5944944620132446	0.7	2.174917459487915	5.168139457702637	20
1	family_n_condition_mean_table	all_test	PTPN12+SNAI1	double	PTPN12+SNAI1	0.5736886302636754	0.7588599646361724	0.3	0.0016163858817890286	0.10592641681432724	0.0016163858817890286	0.10592641681432724	0.85	2.174917459487915	3.477587938308716	20
1	family_n_condition_mean_table	all_test	BCL2L11+BAK1	double	BCL2L11+BAK1	-0.045814865480066774	0.1149222774513593	0.1	0.0013968091225251555	0.03359267860651016	0.0013968091225251555	0.03359267860651016	0.3	2.174917459487915	1.4203184843063354	20
1	family_n_condition_mean_table	all_test	IRF1+SET	double	IRF1+SET	0.29710731449034844	0.42606563105300405	0.0	0.009330429136753082	0.8682473301887512	0.009330429136753082	0.8682473301887512	0.75	2.174917459487915	7.197146892547607	20
1	family_n_condition_mean_table	all_test	CBL+CNN1	double	CBL+CNN1	0.6196412056455889	0.8730192587625504	0.25	0.009131948463618755	1.2443008422851562	0.009131948463618755	1.2443008422851562	0.85	2.174917459487915	7.905875205993652	20
1	family_n_condition_mean_table	all_test	CBL+UBASH3B	double	CBL+UBASH3B	0.6728923937842676	0.9390860142797269	0.3	0.007092324551194906	0.8555225133895874	0.007092324551194906	0.8555225133895874	0.95	2.174917459487915	7.2094573974609375	20
1	family_n_condition_mean_table	all_test	CEBPB+MAPK1	double	CEBPB+MAPK1	0.3934110252369652	-0.012486224955487265	0.2	0.007133074104785919	0.7380467057228088	0.007133074104785919	0.7380467057228088	0.8	2.174917459487915	6.526955604553223	20
1	family_n_condition_mean_table	all_test	DUSP9+IGDCC3	double	DUSP9+IGDCC3	0.6742842073753753	0.8085704530710853	0.3	0.006154885981231928	0.7638482451438904	0.006154885981231928	0.7638482451438904	0.8	2.174917459487915	6.803346633911133	20
1	family_n_condition_mean_table	all_test	CEBPB+OSR2	double	CEBPB+OSR2	0.5691553938499	0.6627112346612621	0.05	0.008181268349289894	0.642318606376648	0.008181268349289894	0.642318606376648	0.8	2.174917459487915	7.421356201171875	20
1	family_n_condition_mean_table	all_test	CEBPE+PTPN12	double	CEBPE+PTPN12	0.6041992799334924	0.7564898996631959	0.25	0.0015162695199251175	0.14210021495819092	0.0015162695199251175	0.14210021495819092	0.9	2.174917459487915	3.4761605262756348	20
1	family_n_condition_mean_table	all_test	DUSP9+KLF1	double	DUSP9+KLF1	0.5726414416786321	0.7637125342168001	0.2	0.007762937806546688	1.1663631200790405	0.0077629368752241135	1.1663631200790405	0.6	2.174917459487915	7.247936725616455	20
1	family_n_condition_mean_table	all_test	FEV+ISL2	double	FEV+ISL2	0.5859714918411908	0.7539055633702382	0.2	0.007438718806952238	0.6114162802696228	0.007438718806952238	0.6114163398742676	0.85	2.174917459487915	7.152077674865723	20
1	family_n_condition_mean_table	all_test	POU3F2+CBFA2T3	double	POU3F2+CBFA2T3	0.7351090787387126	0.8961056422211375	0.45	0.00247317086905241	0.12654101848602295	0.0024731711018830538	0.12654101848602295	0.9	2.174917459487915	4.815503120422363	20
1	family_n_condition_mean_table	all_test	CEBPE+SPI1	double	CEBPE+SPI1	0.6351383051261029	0.8879197056974586	0.2	0.021235818043351173	1.4070335626602173	0.021235818043351173	1.4070336818695068	0.9	2.174917459487915	11.602614402770996	20
1	family_n_condition_mean_table	all_test	CBL+TGFBR2	double	CBL+TGFBR2	0.577477509462971	0.8424319453567437	0.25	0.0025573258753865957	0.34143567085266113	0.0025573258753865957	0.34143567085266113	0.8	2.174917459487915	4.361639499664307	20
1	family_n_condition_mean_table	all_test	FOXA1+FOXL2	double	FOXA1+FOXL2	0.7234636419223337	0.9724675152762171	0.35	0.00317766098305583	0.15848946571350098	0.00317766098305583	0.15848946571350098	1.0	2.174917459487915	5.293095588684082	20
1	family_n_condition_mean_table	all_test	ETS2+MAP7D1	double	ETS2+MAP7D1	0.252743314382436	0.29801496326822063	0.15	0.004452316556125879	0.3928256630897522	0.004452316556125879	0.3928256630897522	0.75	2.174917459487915	4.812594890594482	20
1	family_n_condition_mean_table	all_test	FOXF1+FOXL2	double	FOXF1+FOXL2	0.7149397219231647	0.8973011672594932	0.35	0.0054615638218820095	0.22583544254302979	0.005461563356220722	0.22583544254302979	0.95	2.174917459487915	6.586431980133057	20
1	family_n_condition_mean_table	all_test	LYL1+CEBPB	double	LYL1+CEBPB	0.6337650564787363	0.6742610005408695	0.15	0.0028313039802014828	0.3080093562602997	0.0028313039802014828	0.3080093562602997	0.85	2.174917459487915	4.77182149887085	20
1	family_n_condition_mean_table	all_test	PTPN12+ZBTB25	double	PTPN12+ZBTB25	0.5973807892791251	0.8764881442095217	0.2	0.0050552524626255035	0.5681461095809937	0.0050552524626255035	0.5681461095809937	0.85	2.174917459487915	6.024454116821289	20
1	family_n_condition_mean_table	all_test	DUSP9+SNAI1	double	DUSP9+SNAI1	0.6971110683333531	0.8676655077835488	0.45	0.00884515605866909	0.4483388066291809	0.00884515605866909	0.4483388066291809	0.95	2.174917459487915	8.01867961883545	20
1	family_n_condition_mean_table	all_test	RHOXF2BB+ZBTB25	double	RHOXF2BB+ZBTB25	0.7677281454634861	0.9722666834199104	0.45	0.0049817366525530815	0.5707632303237915	0.0049817366525530815	0.5707632303237915	0.95	2.174917459487915	6.480055332183838	20
1	family_n_condition_mean_table	all_test	FOSB+PTPN12	double	FOSB+PTPN12	0.5471412406550985	0.8101505443372584	0.15	0.001241403864696622	0.10086126625537872	0.001241403864696622	0.10086125135421753	0.75	2.174917459487915	2.901545286178589	20
1	family_n_condition_mean_table	all_test	SAMD1+PTPN12	double	SAMD1+PTPN12	0.7205856227893148	0.8877592821981394	0.4	0.004485228098928928	0.5738369226455688	0.004485228098928928	0.5738369226455688	0.95	2.174917459487915	6.069432258605957	20
1	family_n_condition_mean_table	all_test	FOXL2+HOXB9	double	FOXL2+HOXB9	0.7300969386649102	0.9105885276980237	0.4	0.00629907101392746	0.32387131452560425	0.00629907101392746	0.32387131452560425	0.95	2.174917459487915	7.032344341278076	20
1	family_n_condition_mean_table	all_test	ZBTB10+ELMSAN1	double	ZBTB10+ELMSAN1	0.6520366884899905	0.8317516879992699	0.25	0.006004136521369219	0.29173722863197327	0.006004136521369219	0.29173722863197327	0.7	2.174917459487915	6.677896976470947	20
1	family_n_condition_mean_table	all_test	JUN+CEBPB	double	JUN+CEBPB	0.7110318266857022	0.9048367261118817	0.3	0.010234215296804905	0.6179676651954651	0.01023421436548233	0.6179676055908203	1.0	2.174917459487915	8.574749946594238	20
1	family_n_condition_mean_table	all_test	BPGM+ZBTB1	double	BPGM+ZBTB1	0.6612851308800874	0.8834633052166704	0.3	0.0036540222354233265	0.533413290977478	0.0036540222354233265	0.533413290977478	0.95	2.174917459487915	5.408033847808838	20
1	family_n_condition_mean_table	all_test	ZBTB10+SNAI1	double	ZBTB10+SNAI1	0.5615345652118521	0.33921663507476846	0.35	0.012270230799913406	0.8358176946640015	0.012270230799913406	0.8358176946640015	0.8	2.174917459487915	8.88843822479248	20
1	family_n_condition_mean_table	all_test	CEBPE+CEBPB	double	CEBPE+CEBPB	0.616383440937975	0.6373184622294559	0.1	0.016293823719024658	1.0151852369308472	0.016293823719024658	1.0151852369308472	0.85	2.174917459487915	10.25403881072998	20
1	family_n_condition_mean_table	all_test	FOXA3+FOXL2	double	FOXA3+FOXL2	0.7250222436482656	0.8900979859316577	0.35	0.00779626565054059	0.3302449882030487	0.00779626565054059	0.3302449882030487	0.95	2.174917459487915	7.673940658569336	20
1	family_n_condition_mean_table	all_test	ZBTB10+DLX2	double	ZBTB10+DLX2	0.5806582685211643	0.6579777569934498	0.3	0.015297571197152138	0.5730196833610535	0.015297571197152138	0.5730196833610535	0.8	2.174917459487915	9.873617172241211	20
1	family_n_condition_mean_table	all_test	PLK4+STIL	double	PLK4+STIL	0.7353646563823502	0.9346593735556366	0.15	0.0021489846985787153	0.09712685644626617	0.0021489846985787153	0.09712685644626617	0.95	2.174917459487915	4.545938968658447	20
1	family_n_condition_mean_table	all_test	CBL+UBASH3A	double	CBL+UBASH3A	0.678098796343317	0.93444473489975	0.35	0.0036403194535523653	0.3146805167198181	0.0036403194535523653	0.3146805763244629	0.9	2.174917459487915	5.442126750946045	20
1	family_n_condition_mean_table	all_test	AHR+KLF1	double	AHR+KLF1	0.3209349525079679	0.664730122170983	0.25	0.003926800563931465	0.4970899224281311	0.003926800563931465	0.4970899224281311	0.8	2.174917459487915	4.657222270965576	20
1	family_n_condition_mean_table	all_test	CEBPE+RUNX1T1	double	CEBPE+RUNX1T1	0.39172435844440406	-0.10921508679099146	0.15	0.00300438585691154	0.4095418453216553	0.00300438585691154	0.4095418453216553	0.65	2.174917459487915	4.206437587738037	20
1	family_n_condition_mean_table	all_test	CNN1+MAPK1	double	CNN1+MAPK1	0.4480936243356553	0.7196632860324382	0.15	0.0021310688462108374	0.18406599760055542	0.0021310688462108374	0.18406599760055542	0.85	2.174917459487915	3.614988088607788	20
1	family_n_condition_mean_table	all_test	CNN1+UBASH3A	double	CNN1+UBASH3A	0.6722739571541451	0.8561718871147501	0.25	0.008567921817302704	0.9861245155334473	0.008567921817302704	0.9861245155334473	0.9	2.174917459487915	7.823477745056152	20
1	family_n_condition_mean_table	all_test	ETS2+CNN1	double	ETS2+CNN1	0.5596351183147739	0.7816600302721227	0.3	0.0013125533005222678	0.1433209627866745	0.0013125533005222678	0.1433209478855133	0.95	2.174917459487915	3.0505471229553223	20
1	family_n_condition_mean_table	all_test	ETS2+IKZF3	double	ETS2+IKZF3	0.7715624243129535	0.900154026522599	0.3	0.007267628330737352	1.0929584503173828	0.007267628330737352	1.0929584503173828	0.9	2.174917459487915	7.578280925750732	20
1	family_n_condition_mean_table	all_test	ETS2+MAPK1	double	ETS2+MAPK1	0.31278631445892446	-0.14053547281867745	0.25	0.009197606705129147	1.0673056840896606	0.009197605773806572	1.0673056840896606	0.75	2.174917459487915	7.185085296630859	20
1	family_n_condition_mean_table	all_test	FOSB+IKZF3	double	FOSB+IKZF3	0.7591816222573258	0.9463906258354964	0.3	0.004071253817528486	0.6275121569633484	0.004071253817528486	0.6275121569633484	0.95	2.174917459487915	5.9609479904174805	20
1	family_n_condition_mean_table	all_test	FOSB+UBASH3B	double	FOSB+UBASH3B	0.5728439435041952	0.6941293692008986	0.05	0.0009442992159165442	0.07290288060903549	0.0009442992159165442	0.07290288060903549	0.8	2.174917459487915	2.511939287185669	20
1	family_n_condition_mean_table	all_test	FOXA1+HOXB9	double	FOXA1+HOXB9	0.7939095758968524	0.8918968011946617	0.45	0.00404011644423008	0.2344701588153839	0.00404011644423008	0.2344701588153839	0.95	2.174917459487915	6.049281597137451	20
1	family_n_condition_mean_table	all_test	IGDCC3+MAPK1	double	IGDCC3+MAPK1	0.4081849678913683	0.6011612123125637	0.1	0.0020714732818305492	0.18074361979961395	0.0020714732818305492	0.18074361979961395	0.9	2.174917459487915	3.4416022300720215	20
1	family_n_condition_mean_table	all_test	LYL1+IER5L	double	LYL1+IER5L	0.7815000078482591	0.8563969537054215	0.45	0.0028973715379834175	0.30025485157966614	0.0028973715379834175	0.30025485157966614	1.0	2.174917459487915	5.275752544403076	20
1	family_n_condition_mean_table	all_test	MAPK1+PRTG	double	MAPK1+PRTG	0.4604686688928899	0.7037626962749088	0.15	0.002241620095446706	0.1862867772579193	0.002241620095446706	0.1862867772579193	0.8	2.174917459487915	3.7609143257141113	20
1	family_n_condition_mean_table	all_test	SAMD1+ZBTB1	double	SAMD1+ZBTB1	0.8014875783242489	0.9585143512593035	0.4	0.004786644130945206	0.5722064971923828	0.004786644130945206	0.5722063779830933	1.0	2.174917459487915	6.482353687286377	20
1	family_n_condition_mean_table	all_test	TBX3+TBX2	double	TBX3+TBX2	0.4315141536751417	0.42221891372149967	0.15	0.004619982093572617	0.7689880132675171	0.004619982093572617	0.7689880132675171	0.8	2.174917459487915	5.335824966430664	20
1	family_n_condition_mean_table	all_test	UBASH3B+PTPN9	double	UBASH3B+PTPN9	0.6871691426573175	0.9192149707197085	0.35	0.0035643400624394417	0.3344966769218445	0.0035643400624394417	0.3344966769218445	0.9	2.174917459487915	5.411447525024414	20
1	family_n_condition_mean_table	all_test	ZC3HAV1+CEBPE	double	ZC3HAV1+CEBPE	0.15140787552651155	0.023752800684348298	0.15	0.002331789117306471	0.24477267265319824	0.002331789117306471	0.24477270245552063	0.55	2.174917459487915	3.0097973346710205	20
1	family_n_condition_mean_table	all_test	ZC3HAV1+HOXC13	double	ZC3HAV1+HOXC13	0.6328226935152902	0.8181814076753469	0.25	0.0016319662099704146	0.13129934668540955	0.0016319662099704146	0.13129934668540955	0.95	2.174917459487915	3.700695753097534	20
1	family_n_condition_mean_table	all_test	DUSP9+ctrl	single	DUSP9	0.5573940959521109	0.7494155916780094	0.25	0.004224648233503103	0.5378390550613403	0.004224648233503103	0.5378390550613403	0.75	2.174917459487915	5.464611053466797	20
1	family_n_condition_mean_table	all_test	BCORL1+ctrl	single	BCORL1	0.34575754325687147	0.4130108932487896	0.15	0.001066674361936748	0.07515694200992584	0.001066674361936748	0.07515694200992584	0.7	2.174917459487915	1.849361538887024	20
1	family_n_condition_mean_table	all_test	CBL+ctrl	single	CBL	0.5244597303042484	0.7259087415192191	0.25	0.0014294071588665247	0.14064396917819977	0.0014294071588665247	0.14064396917819977	0.9	2.174917459487915	3.067096471786499	20
1	family_n_condition_mean_table	all_test	ctrl+SET	single	SET	0.3378934648194998	0.5006713789240607	0.05	0.004627006594091654	0.4090777337551117	0.0046270061284303665	0.4090777337551117	0.65	2.174917459487915	5.109107494354248	20
1	family_n_condition_mean_table	all_test	COL2A1+ctrl	single	COL2A1	0.19501967994903122	-0.1357707842848487	0.15	0.004917568527162075	0.6219732761383057	0.004917568527162075	0.6219732761383057	0.6	2.174917459487915	4.937201976776123	20
1	family_n_condition_mean_table	all_test	RHOXF2BB+ctrl	single	RHOXF2BB	0.737353979811359	0.9785979189607461	0.55	0.0027267474215477705	0.22705009579658508	0.0027267474215477705	0.22705009579658508	1.0	2.174917459487915	5.013664722442627	20
1	family_n_condition_mean_table	all_test	POU3F2+ctrl	single	POU3F2	0.6087245659355993	0.6702466125278705	0.2	0.0010622572153806686	0.09106801450252533	0.0010622572153806686	0.09106801450252533	0.75	2.174917459487915	2.873244285583496	20
1	family_n_condition_mean_table	all_test	CELF2+ctrl	single	CELF2	0.3340725530084084	0.06803578059475215	0.1	0.0014446177519857883	0.12808211147785187	0.0014446177519857883	0.12808211147785187	0.65	2.174917459487915	2.5014138221740723	20
1	family_n_condition_mean_table	all_test	CDKN1A+ctrl	single	CDKN1A	0.7265224266062201	0.9148153037011517	0.4	0.0015804767608642578	0.12729018926620483	0.0015804767608642578	0.12729018926620483	0.95	2.174917459487915	3.9689531326293945	20
1	family_n_condition_mean_table	all_test	PTPN1+ctrl	single	PTPN1	0.6818328135607242	0.8672017808621648	0.35	0.0026313888374716043	0.2613227963447571	0.0026313888374716043	0.2613227963447571	0.85	2.174917459487915	4.736909866333008	20
1	family_n_condition_mean_table	all_test	PTPN12+ctrl	single	PTPN12	0.46727900250057464	0.8007532442435024	0.15	0.001498510013334453	0.11130515486001968	0.001498510013334453	0.11130515486001968	0.8	2.174917459487915	2.97251033782959	20
1	family_n_condition_mean_table	all_test	ctrl+MAP7D1	single	MAP7D1	0.010609710850693144	-0.014021386673631977	0.0	0.0014469082234427333	0.09247676283121109	0.0014469082234427333	0.09247676283121109	0.5	2.174917459487915	1.6392205953598022	20
1	family_n_condition_mean_table	all_test	CKS1B+ctrl	single	CKS1B	0.5513252463476769	0.6072724732424382	0.1	0.0026963569689542055	0.2881539463996887	0.0026963569689542055	0.2881539463996887	0.85	2.174917459487915	4.409226894378662	20
1	family_n_condition_mean_table	all_test	PLK4+ctrl	single	PLK4	0.5574067937852447	0.8805460951445806	0.2	0.0007519648061133921	0.006285531911998987	0.0007519648061133921	0.006285531911998987	0.45	2.174917459487915	1.9297727346420288	20
1	family_n_condition_mean_table	all_test	BPGM+ctrl	single	BPGM	0.48997993075866164	0.8078500068546326	0.2	0.0020948683377355337	0.2284547984600067	0.0020948683377355337	0.2284548282623291	0.95	2.174917459487915	3.691467761993408	20
1	family_n_condition_mean_table	all_test	C3orf72+ctrl	single	C3orf72	0.7129655932390986	0.8321941734920383	0.35	0.0016890227561816573	0.12133362144231796	0.0016890227561816573	0.12133362144231796	0.85	2.174917459487915	4.044492244720459	20
1	family_n_condition_mean_table	all_test	FOXL2+ctrl	single	FOXL2	0.5602331110026487	0.26710024042550207	0.3	0.001529474277049303	0.14724859595298767	0.001529474277049303	0.14724859595298767	0.75	2.174917459487915	3.339719772338867	20
1	family_n_condition_mean_table	all_test	MAP7D1+ctrl	single	MAP7D1	0.054662316397983794	-0.03783032526010757	0.0	0.0014243166660889983	0.09406201541423798	0.0014243166660889983	0.09406201541423798	0.45	2.174917459487915	1.7045717239379883	20
1	family_n_condition_mean_table	all_test	ctrl+CDKN1A	single	CDKN1A	0.6694688251108858	0.8583042536133265	0.35	0.0022665346041321754	0.18367163836956024	0.0022665346041321754	0.18367163836956024	0.95	2.174917459487915	4.4146952629089355	20
1	family_n_condition_mean_table	all_test	ISL2+ctrl	single	ISL2	0.2725712429342856	-0.23694261946054104	0.2	0.001013985020108521	0.08031047880649567	0.001013985020108521	0.08031047880649567	0.5	2.174917459487915	1.4726707935333252	20
1	family_n_condition_mean_table	all_test	ARID1A+ctrl	single	ARID1A	0.6905366104512674	0.7594988935760772	0.35	0.0034485431388020515	0.22753331065177917	0.0034485431388020515	0.22753331065177917	0.95	2.174917459487915	5.353696823120117	20
1	family_n_condition_mean_table	all_test	NCL+ctrl	single	NCL	0.25768341278639895	-0.3100081094736561	0.05	0.001113584148697555	0.05410546064376831	0.001113584148697555	0.05410546064376831	0.3	2.174917459487915	1.6389509439468384	20
1	family_n_condition_mean_table	all_test	ctrl+COL2A1	single	COL2A1	0.24331632222922545	0.10304148796168335	0.15	0.004669612273573875	0.564949631690979	0.004669612273573875	0.564949631690979	0.65	2.174917459487915	4.908901214599609	20
1	family_n_condition_mean_table	all_test	BCL2L11+ctrl	single	BCL2L11	0.16975484048189007	0.3835487980875524	0.05	0.0009753322810865939	0.018977981060743332	0.0009753322810865939	0.018977981060743332	0.25	2.174917459487915	0.9209944009780884	20
1	family_n_condition_mean_table	all_test	SET+ctrl	single	SET	0.3101868521869296	0.4982797313653914	0.05	0.004536117427051067	0.36436960101127625	0.004536117427051067	0.36436960101127625	0.6	2.174917459487915	4.982378959655762	20
1	family_n_condition_mean_table	all_test	ctrl+SPI1	single	SPI1	0.7336369007624842	0.8538350030279538	0.25	0.004007199313491583	0.33089905977249146	0.004007199313491583	0.33089905977249146	0.85	2.174917459487915	5.842154502868652	20
1	family_n_condition_mean_table	all_test	CEBPB+ctrl	single	CEBPB	0.5808351231765206	0.1839834064055192	0.15	0.005175034049898386	0.4745216965675354	0.005175034049898386	0.4745216965675354	0.8	2.174917459487915	6.067768096923828	20
1	family_n_condition_mean_table	all_test	CDKN1B+ctrl	single	CDKN1B	0.7365319860572288	0.9368525740926675	0.45	0.0011932025663554668	0.08873701095581055	0.0011932025663554668	0.08873701095581055	1.0	2.174917459487915	3.553652286529541	20
1	family_n_condition_mean_table	all_test	ZBTB10+ctrl	single	ZBTB10	0.6097965637051274	0.6039026745933072	0.45	0.004685429856181145	0.28218212723731995	0.004685429856181145	0.28218212723731995	0.8	2.174917459487915	5.878950119018555	20
1	family_n_condition_mean_table	all_test	ctrl+ISL2	single	ISL2	0.25581522258979217	-0.14992180108365297	0.1	0.001105588162317872	0.06942543387413025	0.001105588162317872	0.06942543387413025	0.5	2.174917459487915	1.6502584218978882	20
1	family_n_condition_mean_table	all_test	ctrl+CEBPB	single	CEBPB	0.5919293983507731	0.3476536146308149	0.2	0.0063869887962937355	0.5220634937286377	0.0063869887962937355	0.5220634937286377	0.85	2.174917459487915	6.697555065155029	20
1	family_n_condition_mean_table	all_test	ctrl+PTPN12	single	PTPN12	0.41992353841860325	0.7658508113387772	0.15	0.001989613054320216	0.15469078719615936	0.001989613054320216	0.15469078719615936	0.75	2.174917459487915	3.382577657699585	20
1	family_n_condition_mean_table	all_test	ctrl+FOXL2	single	FOXL2	0.599707785449703	0.3492699626523841	0.35	0.0014205850893631577	0.1358754187822342	0.0014205850893631577	0.135875403881073	0.7	2.174917459487915	3.3435215950012207	20
1	family_n_condition_mean_table	all_test	SPI1+ctrl	single	SPI1	0.7631639705159192	0.868485291539425	0.35	0.007882180623710155	0.5396860837936401	0.007882180623710155	0.5396860241889954	0.8	2.174917459487915	7.804998397827148	20
1	family_n_condition_mean_table	all_test	EGR1+ctrl	single	EGR1	0.7105724647445922	0.8890619564789922	0.4	0.0007325787446461618	0.039734747260808945	0.0007325787446461618	0.039734747260808945	0.9	2.174917459487915	2.7118849754333496	20
1	family_n_condition_mean_table	all_test	CDKN1C+ctrl	single	CDKN1C	0.6903056647214793	0.8622250910153373	0.35	0.0019538963679224253	0.15649276971817017	0.0019538963679224253	0.15649276971817017	0.85	2.174917459487915	4.215128421783447	20
1	family_n_condition_mean_table	all_test	ctrl+CDKN1B	single	CDKN1B	0.6787040120684311	0.928066555845723	0.3	0.0009462652378715575	0.035199206322431564	0.0009462652378715575	0.035199206322431564	0.95	2.174917459487915	2.9428861141204834	20
1	family_n_condition_mean_table	all_test	POU3F2+FOXL2	double	POU3F2+FOXL2	0.7869789669780006	0.9236654977356594	0.4	0.004387803375720978	0.2531016170978546	0.004387803375720978	0.2531016170978546	0.9	2.174917459487915	6.226163864135742	20
1	family_n_condition_mean_table	all_test	ZBTB10+PTPN12	double	ZBTB10+PTPN12	0.6943682512267842	0.8487412433035597	0.3	0.0037111651618033648	0.2044101059436798	0.0037111651618033648	0.2044101059436798	0.75	2.174917459487915	5.5449628829956055	20
1	family_n_condition_mean_table	all_test	CEBPB+PTPN12	double	CEBPB+PTPN12	0.7100434040927754	0.9308514401325559	0.25	0.0019868076778948307	0.21095505356788635	0.001986807445064187	0.21095505356788635	0.9	2.174917459487915	4.322559356689453	20
1	family_n_condition_mean_table	all_test	CBL+PTPN12	double	CBL+PTPN12	0.5673306418008869	0.8672424447782521	0.25	0.00539946835488081	0.6830679178237915	0.00539946835488081	0.6830679178237915	0.85	2.174917459487915	6.125265121459961	20
1	family_n_condition_mean_table	all_test	RHOXF2BB+SET	double	RHOXF2BB+SET	0.552585036980595	0.7899900401195985	0.2	0.0062080491334199905	0.4298556447029114	0.0062080491334199905	0.4298555850982666	0.95	2.174917459487915	6.502214431762695	20
1	family_n_condition_mean_table	all_test	CDKN1C+CDKN1B	double	CDKN1C+CDKN1B	0.7170335677066468	0.8956889617277014	0.4	0.0030564034823328257	0.3011353611946106	0.0030564034823328257	0.3011353611946106	0.9	2.174917459487915	5.176379680633545	20
